https://www.youtube.com/watch?v=6YcMrLkEmAI,Nintenbro,Clairen,Kevorkian,Loxodont,Warped #5,Rivals 2,2024-04-28 16:00:04+00:00
https://www.youtube.com/watch?v=5ApKUKFJPh4,GREMLINMAN,Zetterburn,Jank,Loxodont,Saturday Stadium 4 Golden,Losers Quarters,2024-07-24 22:11:43+00:00
https://www.youtube.com/watch?v=wp0jnne3UGs,Ploopy,Kragg,GREMLINMAN,Zetterburn,Saturday Stadium 4 Golden,Winners Semifinals,2024-07-24 22:12:47+00:00
https://www.youtube.com/watch?v=Ifwelseh_6o,Brogan,Ranno,Anakin Skinwalker,Maypul,Saturday Stadium 4 Golden,Losers Quarters,2024-07-24 22:13:14+00:00
https://www.youtube.com/watch?v=NeG9z0mgDVU,Ploopy,Kragg,Seth,Ranno,Saturday Stadium 4 Golden,Winners Finals,2024-07-24 22:13:43+00:00
https://www.youtube.com/watch?v=5Av_a1D5trg,GREMLINMAN,Zetterburn,Brogan,Ranno,Saturday Stadium 4 Golden,Losers Semifinals,2024-07-24 22:14:13+00:00
https://www.youtube.com/watch?v=r5RUOutItgU,Ant,Fleet,Seth,Ranno,Supernova 2024,,2024-08-10 15:21:44+00:00
https://www.youtube.com/watch?v=VP1wIySjb4Q,Sinbad,Maypul,CakeAssault,Fleet,Supernova 2024,,2024-08-10 15:23:44+00:00
https://www.youtube.com/watch?v=9yJvazXdhIg,Skyjay,Fleet,Codek,Ranno,Supernova 2024,,2024-08-10 15:25:47+00:00
https://www.youtube.com/watch?v=P-mKVRr8EJ8,Jackie Peanuts,Kragg,the government,Zetterburn,Supernova 2024,,2024-08-10 16:02:37+00:00
https://www.youtube.com/watch?v=4rbzGPxSnEw,XYK,Zetterburn,Anchor,Ranno,Supernova 2024,,2024-08-10 16:31:49+00:00
https://www.youtube.com/watch?v=yMTr9F1N7bo,RiDEL Castro,Loxodont,Stango,Zetterburn,Supernova 2024,,2024-08-10 16:40:58+00:00
https://www.youtube.com/watch?v=oKC_xM9BMVw,RiDEL Castro,Loxodont,MkLeo,Fleet,Supernova 2024,,2024-08-10 16:42:02+00:00
https://www.youtube.com/watch?v=fq5IQlyIVEQ,Lord Bagel,Loxodont,Lucius,Ranno,Supernova 2024,,2024-08-10 16:42:44+00:00
https://www.youtube.com/watch?v=CttD9abDAuk,Skyjay,Fleet,ZeeBee,Kragg,Supernova 2024,Winners Quarters,2024-08-10 16:59:15+00:00
https://www.youtube.com/watch?v=M15mTTZkXmo,SolarBeam,Loxodont,CakeAssault,Fleet,Supernova 2024,Winners Quarters,2024-08-10 17:00:33+00:00
https://www.youtube.com/watch?v=KCXFCfqLL7w,Switch,Maypul,Stango,Zetterburn,Supernova 2024,Winners Semis,2024-08-10 17:29:36+00:00
https://www.youtube.com/watch?v=EEOb1xmiNRo,Ant,Fleet,Codek,Ranno,Supernova 2024,Top 8,2024-08-10 18:32:01+00:00
https://www.youtube.com/watch?v=aUjO6fAKcZA,Zeebee,Kragg,CakeAssault,Fleet,Supernova 2024,Winners Semis,2024-08-10 18:36:37+00:00
https://www.youtube.com/watch?v=_n_9oIQTpJ0,Ant,Fleet,ZeeBee,Kragg,Supernova 2024,Losers Quarters,2024-08-10 18:40:06+00:00
https://www.youtube.com/watch?v=elgaJ2UR_3U,Stango,Clairen,CakeAssault,Fleet,Supernova 2024,Winners Finals,2024-08-11 19:21:01+00:00
https://www.youtube.com/watch?v=Kv_Ktbpgohs,Stango,Zetterburn,ZeeBee,Kragg,Supernova 2024,Losers Finals,2024-08-11 19:22:54+00:00
https://www.youtube.com/watch?v=pyWEkuL2EAw,Stango,Clairen,CakeAssault,Fleet,Supernova 2024,Grand Finals,2024-08-11 19:24:52+00:00
https://www.youtube.com/watch?v=3ehzX_B8uvU,malk,Kragg,elkiies,Maypul,Hitfall 3,,2024-09-07 05:54:04+00:00
https://www.youtube.com/watch?v=sXg-sOdpDHE,MSB,Kragg,TAILSEP,Wrastor,Hitfall 3,,2024-09-07 05:54:08+00:00
https://www.youtube.com/watch?v=L0dJpcdAtKY,Ulsi,Maypul,TAILSEP,Wrastor,Hitfall 3,,2024-09-07 05:54:12+00:00
https://www.youtube.com/watch?v=GkFfqzbyM1Y,Shadowhawke,Wrastor,T. Richard,Maypul,Hitfall 3,Top 8,2024-09-07 05:54:16+00:00
https://www.youtube.com/watch?v=0X0jfFRskRA,elkiies,Maypul,TAILSEP,Wrastor,Hitfall 3,Top 8,2024-09-07 05:54:21+00:00
https://www.youtube.com/watch?v=ASUpBjwTb7g,HealsGood,Clairen,Lucius,Ranno,Hitfall 3,Top 8,2024-09-07 05:54:24+00:00
https://www.youtube.com/watch?v=FekIcFdzEYs,MSB,Kragg,malk,Kragg,Hitfall 3,Top 8,2024-09-07 05:54:28+00:00
https://www.youtube.com/watch?v=XU87OSdNtLs,HealsGood,Clairen,elkiies,Maypul,Hitfall 3,Top 8,2024-09-07 05:54:31+00:00
https://www.youtube.com/watch?v=67tY_ZltlvI,T. Richard,Maypul,MSB,Kragg,Hitfall 3,Top 8,2024-09-07 05:54:35+00:00
https://www.youtube.com/watch?v=-jGaT2CwIKE,Lucius,Ranno,malk,Kragg,Hitfall 3,Winners FinalS,2024-09-07 05:54:40+00:00
https://www.youtube.com/watch?v=30bCkq1YihI,HealsGood,Clairen,MSB,Kragg,Hitfall 3,Losers Semis,2024-09-07 05:54:43+00:00
https://www.youtube.com/watch?v=LSLMA-udhqs,Seggo,Maypul,Boiko,Clairen,Riptide 202#4,,2024-09-07 17:06:07+00:00
https://www.youtube.com/watch?v=RcmXbdfyHhM,TAILSEP,Wrastor,Rongunshu,Clairen,Riptide 202#4,,2024-09-07 21:22:33+00:00
https://www.youtube.com/watch?v=5uJTeT1J5QI,Rongunshu,Clairen,Marlon,Wrastor,Riptide 202#4,Top 48,2024-09-07 23:31:02+00:00
https://www.youtube.com/watch?v=nnA4m8y0c00,NVR | Soulrifle211,Loxodont,Boiko,Clairen,Riptide 202#4,Top 8,2024-09-07 23:52:22+00:00
https://www.youtube.com/watch?v=o006bbUlF0E,NE | Zeebee,Kragg,Marlon,Wrastor,Riptide 202#4,Top 8,2024-09-08 00:17:56+00:00
https://www.youtube.com/watch?v=djwGBI2qFR0,CakeAssault,Fleet,VIBE | omar,Loxodont,Riptide 202#4,Top 8,2024-09-08 00:36:48+00:00
https://www.youtube.com/watch?v=hkbJeqBF9cQ,CakeAssault,Fleet,NVR | Soulrifle211,Loxodont,Riptide 202#4,Top 8,2024-09-08 01:06:30+00:00
https://www.youtube.com/watch?v=YkAZEUkQpz0,NE | Zeebee,Kragg,CakeAssault,Fleet,Riptide 202#4,Top 8,2024-09-08 01:47:45+00:00
https://www.youtube.com/watch?v=tqIs-UZra3M,Splippy,Orcane,EXL | Prince Fluff,Loxodont,Chef&#39;s Choice #3,Winners Round 2,2024-09-12 15:45:05+00:00
https://www.youtube.com/watch?v=3T7I_kJwG08,Dizzle,Zetterburn,WDR | Triforce!,Zetterburn,Chef&#39;s Choice #3,Winners Quarters,2024-09-12 16:15:00+00:00
https://www.youtube.com/watch?v=rlQvZ3O9GKw,Winters,Maypul,Azazel,Kragg,Chef&#39;s Choice #3,Winners Quarters,2024-09-12 16:30:12+00:00
https://www.youtube.com/watch?v=uIxP9V-bYxM,Splippy,Clairen,Takkun,Wrastor,Chef&#39;s Choice #3,Winners Semis,2024-09-12 16:45:02+00:00
https://www.youtube.com/watch?v=KTupIFUVaL8,Azazel,Kragg,Dizzle,Zetterburn,Chef&#39;s Choice #3,Winners Semis,2024-09-12 17:00:16+00:00
https://www.youtube.com/watch?v=_H95osga8DE,Splippy,Orcane,Azazel,Kragg,Chef&#39;s Choice #3,Winners Finals,2024-09-12 17:15:01+00:00
https://www.youtube.com/watch?v=KErSHeOZGg8,Dizzle,Zetterburn,OHNO | rillabel,Loxodont,Chef&#39;s Choice #3,Losers Quarters,2024-09-12 17:30:06+00:00
https://www.youtube.com/watch?v=9klBO2SJmcE,Dizzle,Zetterburn,Takkun,Wrastor,Chef&#39;s Choice #3,Losers Semis,2024-09-12 17:45:00+00:00
https://www.youtube.com/watch?v=a-zQQ-6aBAE,Azazel,Kragg,Dizzle,Zetterburn,Chef&#39;s Choice #3,Losers Finals,2024-09-12 18:00:01+00:00
https://www.youtube.com/watch?v=Uqre6Mjp54Q,Splippy,Orcane,Dizzle,Zetterburn,Chef&#39;s Choice #3,Grand Finals,2024-09-12 18:15:02+00:00
https://www.youtube.com/watch?v=B1Tle0acnlc,TPWolf,Zetterburn,White Jack Harlow,Loxodont,Tripoint Smash 252,Winners Round 1,2024-09-28 00:28:47+00:00
https://www.youtube.com/watch?v=JwDNHvuv52o,Star,Clairen,Ravenking,Wrastor,Tripoint Smash 252,Winners Quarters,2024-09-28 00:53:38+00:00
https://www.youtube.com/watch?v=hXoKSZI6rT8,Arach-Knight,Wrastor,Frosty,Fleet,Tripoint Smash 252,Winners Quarters,2024-09-28 01:04:49+00:00
https://www.youtube.com/watch?v=72NqIkW2dyQ,Star,Clairen,Jank,Loxodont,Tripoint Smash 252,Winners Semifinals,2024-09-28 01:30:45+00:00
https://www.youtube.com/watch?v=Qtns4fUeVLo,Frosty,Kragg,Serris,Ranno,Tripoint Smash 252,Winners Semifinals,2024-09-28 01:31:17+00:00
https://www.youtube.com/watch?v=7_M2G4R40JU,Kellyy,Fleet,MaNa,Kragg,Reads by the River #30,Winners Final,2024-10-04 18:32:13+00:00
https://www.youtube.com/watch?v=cUQW66Ni5vA,Watherum,Ranno,Crowbar,Zetterburn,Immortal Fight Night #198,Wnrs R1,2024-10-18 18:03:50+00:00
https://www.youtube.com/watch?v=DTRq8QlqV8Q,mars,Clairen,Reaper,Clairen,Immortal Fight Night #198,Wnrs Semis,2024-10-18 18:07:12+00:00
https://www.youtube.com/watch?v=f80MpfgadMY,Average Alex,Forsburn,Watherum,Ranno,Immortal Fight Night #198,Wnrs Semis,2024-10-18 18:07:52+00:00
https://www.youtube.com/watch?v=lfpQ2LgvPGc,Average Alex,Forsburn,Reaper,Clairen,Immortal Fight Night #198,Wnrs Final,2024-10-18 18:08:31+00:00
https://www.youtube.com/watch?v=Pxvy-OPp-TQ,mars,Clairen,Crowbar,Zetterburn,Immortal Fight Night #198,Lsrs Qrts,2024-10-18 18:09:03+00:00
https://www.youtube.com/watch?v=oqhzQsVALy0,Watherum,Ranno,mars,Clairen,Immortal Fight Night #198,Lsrs Semi,2024-10-18 18:11:45+00:00
https://www.youtube.com/watch?v=vXdvmQjxteU,Reaper,Clairen,Watherum,Ranno,Immortal Fight Night #198,Lsrs Final,2024-10-18 18:12:11+00:00
https://www.youtube.com/watch?v=Z5eyQxVAzQI,Average Alex,Forsburn,Reaper,Clairen,Immortal Fight Night #198,Grand Finals,2024-10-18 18:13:17+00:00
https://www.youtube.com/watch?v=k4Jdf-5Bry4,Chag,Maypul,Kata,Loxodont,First Attack 2024,Winners FinalS,2024-10-21 19:27:53+00:00
https://www.youtube.com/watch?v=R5qtVzv2dMs,Grim,Fleet,Jules,Orcane,First Attack 2024,Losers Semis,2024-10-21 19:27:57+00:00
https://www.youtube.com/watch?v=nuPo61nuccg,Kata,Loxodont,Jules,Orcane,First Attack 2024,Losers Finals,2024-10-21 19:28:00+00:00
https://www.youtube.com/watch?v=td-t44mKqcA,Pool,Maypul,BlackAce,Fleet,Reset The Bracket,Pools,2024-10-21 23:50:47+00:00
https://www.youtube.com/watch?v=8ZxduyFnfa8,Artik,Zetterburn,BlackAce,Fleet,Reset The Bracket,Pools,2024-10-22 00:08:41+00:00
https://www.youtube.com/watch?v=28_f6tvD9GE,Fruits,Ranno,Bluegx122,Clairen,Reset The Bracket,Pools,2024-10-22 00:10:35+00:00
https://www.youtube.com/watch?v=ElIbo2CjJN0,Chag,Maypul,Moe ÃƒÂ Ã‚Â¶Ã…Â¾,Loxodont,Reset The Bracket,Pools,2024-10-22 01:04:45+00:00
https://www.youtube.com/watch?v=9ZycPoYUPao,Chag,Maypul,RoxasBing,Clairen,Reset The Bracket,Pools,2024-10-22 01:05:08+00:00
https://www.youtube.com/watch?v=dd1i6zVlq30,Bluegx122,Clairen,Pool,Maypul,Reset The Bracket,Pools,2024-10-22 01:05:39+00:00
https://www.youtube.com/watch?v=No5cDefWIic,Ngak,Loxodont,PepeMcfly,Forsburn,Reset The Bracket,Pools,2024-10-22 01:06:10+00:00
https://www.youtube.com/watch?v=01H3lJKjjdQ,iDarkbay,Ranno,MkLeo,Forsburn,Reset The Bracket,Pools,2024-10-22 01:06:53+00:00
https://www.youtube.com/watch?v=B6CeGWwGSV8,Ngak,Loxodont,MkLeo,Forsburn,Reset The Bracket,Pools,2024-10-22 01:07:23+00:00
https://www.youtube.com/watch?v=doHeLtumVg0,Mushy,Kragg,Audible,Zetterburn,Reset The Bracket,Pools,2024-10-22 01:09:20+00:00
https://www.youtube.com/watch?v=9cb2UVo-YNo,Mushy,Kragg,MkLeo,Forsburn,Reset The Bracket,Pools,2024-10-22 01:22:54+00:00
https://www.youtube.com/watch?v=btPTcEGEras,Lucio,Zetterburn,MkLeo,Forsburn,Reset The Bracket,Winners Quarters,2024-10-22 20:19:52+00:00
https://www.youtube.com/watch?v=EUeyXA0_Wvs,Mushy,Kragg,Bluegx122,Clairen,Reset The Bracket,Winners Quarters,2024-10-22 20:23:21+00:00
https://www.youtube.com/watch?v=swku2ykcQ70,Lucio,Zetterburn,Pool,Maypul,Reset The Bracket,Winners Semis,2024-10-22 20:26:22+00:00
https://www.youtube.com/watch?v=VpKrm8Upge4,iDarkbay,Ranno,Moe ÃƒÂ Ã‚Â¶Ã…Â¾,Loxodont,Reset The Bracket,Losers Round 2,2024-10-22 20:28:39+00:00
https://www.youtube.com/watch?v=0ELnMTp_x04,Ngak,Loxodont,RoxasBing,Clairen,Reset The Bracket,Losers Round 2,2024-10-22 20:31:00+00:00
https://www.youtube.com/watch?v=BCXKwEInIyw,Chernan,Zetterburn,Artik,Loxodont,Reset The Bracket,Losers Round 2,2024-10-22 20:32:51+00:00
https://www.youtube.com/watch?v=h6wnbIHAMc8,Moe ÃƒÂ Ã‚Â¶Ã…Â¾,Loxodont,MkLeo,Forsburn,Reset The Bracket,Losers Round 3,2024-10-22 20:34:53+00:00
https://www.youtube.com/watch?v=sfpT5PESIjw,Bluegx122,Clairen,Chag,Maypul,Reset The Bracket,Winners Semis,2024-10-22 20:36:33+00:00
https://www.youtube.com/watch?v=xyRxbERQkdk,Ngak,Loxodont,Kytnalul,Ranno,Reset The Bracket,Losers Round 3,2024-10-22 20:37:59+00:00
https://www.youtube.com/watch?v=S5iuFQvg1E4,BlackAce,Loxodont,MkLeo,Forsburn,Reset The Bracket,Losers Round 4,2024-10-22 20:40:04+00:00
https://www.youtube.com/watch?v=QWnDWrkb2YI,Mushy,Kragg,Ngak,Loxodont,Reset The Bracket,Losers Round 4,2024-10-22 20:41:24+00:00
https://www.youtube.com/watch?v=kEwzfEXL5gQ,Mushy,Kragg,Artik,Zetterburn,Reset The Bracket,Losers Round 3,2024-10-22 20:42:51+00:00
https://www.youtube.com/watch?v=OZgKaNkj9Q0,Chag,Maypul,MkLeo,Forsburn,Reset The Bracket,Losers Quarters,2024-10-22 20:44:38+00:00
https://www.youtube.com/watch?v=2y517H6D0MI,Pool,Maypul,Mushy,Kragg,Reset The Bracket,Losers Quarters,2024-10-22 20:45:52+00:00
https://www.youtube.com/watch?v=DF-S1L853oA,Lucio,Zetterburn,Bluegx122,Clairen,Reset The Bracket,Winners Final,2024-10-22 20:48:51+00:00
https://www.youtube.com/watch?v=RYDq4Rw0hkE,Lucio,Zetterburn,MkLeo,Forsburn,Reset The Bracket,Losers Final,2024-10-22 20:50:21+00:00
https://www.youtube.com/watch?v=Qzbx4J3DEHw,Lucio,Zetterburn,Bluegx122,Clairen,Reset The Bracket,Grand Final,2024-10-22 20:52:09+00:00
https://www.youtube.com/watch?v=d6TPC2AJ4UU,Rooster,Fleet,Kcaj,Clairen,Appalachian Flood Relief Charity,,2024-10-23 04:46:10+00:00
https://www.youtube.com/watch?v=JjgRH_ZM75w,Kcaj,Clairen,Fritzy,Orcane,Appalachian Flood Relief Charity,,2024-10-23 04:46:55+00:00
https://www.youtube.com/watch?v=EtzuRiTYv-U,Oneoutkast,Kragg,Zeusdeegoose,Zetterburn,Appalachian Flood Relief Charity,,2024-10-23 04:48:00+00:00
https://www.youtube.com/watch?v=C2f08Z-vsl4,Oneoutkast,Kragg,Hazymoss,Wrastor,Appalachian Flood Relief Charity,,2024-10-23 04:49:13+00:00
https://www.youtube.com/watch?v=E_6f5BmHyGw,ConnieCasts,Kragg,Farko,Loxodont,Appalachian Flood Relief Charity,,2024-10-23 04:50:30+00:00
https://www.youtube.com/watch?v=JXDBUsd21GI,Sleep,Orcane,Mage,Clairen,Appalachian Flood Relief Charity,Top 8,2024-10-23 04:54:05+00:00
https://www.youtube.com/watch?v=BVXpE5gr3j0,Rooster,Fleet,ConnieCasts,Kragg,Appalachian Flood Relief Charity,Top 8,2024-10-23 04:56:44+00:00
https://www.youtube.com/watch?v=WA0NUHF6l8k,Cob,Loxodont,ConnieCasts,Kragg,Appalachian Flood Relief Charity,Top 8,2024-10-23 04:57:56+00:00
https://www.youtube.com/watch?v=FHhwugM081k,Rooster,Fleet,Oneoutkast,Kragg,Appalachian Flood Relief Charity,Winners FinalS,2024-10-23 04:59:05+00:00
https://www.youtube.com/watch?v=bjBXsBykbWc,Hazymoss,Wrastor,ConnieCasts,Kragg,Appalachian Flood Relief Charity,Losers Semis,2024-10-23 05:00:06+00:00
https://www.youtube.com/watch?v=2Zb_YpaGlNM,Rooster,Fleet,Hazymoss,Wrastor,Appalachian Flood Relief Charity,Losers Finals,2024-10-23 05:03:22+00:00
https://www.youtube.com/watch?v=33IFfYnv_x4,Oneoutkast,Kragg,Hazymoss,Wrastor,Appalachian Flood Relief Charity,Grand Finals,2024-10-23 05:04:58+00:00
https://www.youtube.com/watch?v=7X1p0kvbOBc,Nard,Clairen,BBatts,Fleet,Warped #6,Winners Quarters,2024-11-01 03:09:38+00:00
https://www.youtube.com/watch?v=ZduazgVYWEU,Nexplosion,Maypul,Lunar,Zetterburn,Warped #6,Winners Quarters,2024-11-01 03:09:41+00:00
https://www.youtube.com/watch?v=Jc-ny6_5ZGw,Cherri,Orcane,SolarBeam,Loxodont,Warped #6,Winners Quarters,2024-11-01 03:11:36+00:00
https://www.youtube.com/watch?v=-CqOUewa3gQ,Wisp,Clairen,CheeseyPotato,Kragg,Warped #6,Winners Quarters,2024-11-01 03:11:39+00:00
https://www.youtube.com/watch?v=1jq_EyVKuyg,Nard,Clairen,Haven,Maypul,Warped #6,Top 8 - Losers Round 1,2024-11-01 03:11:42+00:00
https://www.youtube.com/watch?v=aGbSOe-4M68,Nexplosion,Maypul,Wisp,Clairen,Warped #6,Top 8 - Losers Round 1,2024-11-01 03:13:29+00:00
https://www.youtube.com/watch?v=YiSAQj4IGcs,BBatts,Fleet,SolarBeam,Loxodont,Warped #6,Top 8 - Winners Semis,2024-11-01 03:13:31+00:00
https://www.youtube.com/watch?v=PfKgNgM555A,BBatts,Fleet,Wisp,Clairen,Warped #6,Grand Finals,2024-11-01 03:15:00+00:00
https://www.youtube.com/watch?v=Ps2RbfBHFqE,Lunar,Zetterburn,CheeseyPotato,Kragg,Warped #6,Top 8 - Winners Semis,2024-11-01 03:15:06+00:00
